#filetype genotype_data
#format task_list gest_time comp_merit merit fitness efficiency viable length 

# Legend:
# 1: List of all tasks performed
# 2: Gestation Time
# 3: Computational Merit
# 4: Merit
# 5: Fitness
# 6: Rep. Efficiency
# 7: Is Viable (0/1)
# 8: Genome Length

111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 213 1 112 0.525822 0.525822 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
011111101 214 128 14336 66.9907 0.523364 1 114 
010101000 214 8 896 4.18692 0.523364 1 114 
001100000 214 4 448 2.09346 0.523364 1 114 
001100000 214 4 448 2.09346 0.523364 1 114 
101111101 214 128 14336 66.9907 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100001000 214 4 448 2.09346 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
110001000 213 8 896 4.20657 0.525822 1 114 
110001000 213 8 896 4.20657 0.525822 1 114 
110111100 214 64 7168 33.4953 0.523364 1 114 
110101000 214 16 1792 8.37383 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
110111100 214 64 7168 33.4953 0.523364 1 114 
110000001 214 8 896 4.18692 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
111000100 214 16 1792 8.37383 0.523364 1 114 
111111100 214 128 14336 66.9907 0.523364 1 114 
111000011 214 32 3584 16.7477 0.523364 1 114 
110100000 214 8 896 4.18692 0.523364 1 114 
110101101 214 64 7168 33.4953 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111100001 214 32 3584 16.7477 0.523364 1 114 
111000101 214 32 3584 16.7477 0.523364 1 114 
111101101 213 128 14336 67.3052 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
111010100 214 32 3584 16.7477 0.523364 1 114 
111000101 214 32 3584 16.7477 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111100001 213 32 3584 16.8263 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
111100001 214 32 3584 16.7477 0.523364 1 114 
111100001 214 32 3584 16.7477 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
111100101 214 64 7168 33.4953 0.523364 1 114 
111111101 214 256 28672 133.981 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
111110000 214 32 3584 16.7477 0.523364 1 114 
111110001 214 64 7168 33.4953 0.523364 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111100 214 128 14336 66.9907 0.523364 1 114 
111111100 214 128 14336 66.9907 0.523364 1 114 
111110101 214 128 14336 66.9907 0.523364 1 114 
111101101 214 128 14336 66.9907 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
111110100 214 64 7168 33.4953 0.523364 1 114 
111110100 214 64 7168 33.4953 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
111101101 213 128 14336 67.3052 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111100 213 128 14336 67.3052 0.525822 1 114 
111111100 213 128 14336 67.3052 0.525822 1 114 
111111100 213 128 14336 67.3052 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
111111101 213 256 28672 134.61 0.525822 1 114 
000000000 0 1 114 0 inf 0 114 
111111101 789 256 28672 36.3397 0.141952 1 114 
111111101 244 256 26112 107.016 0.418033 0 114 
111111101 238 256 26112 109.714 0.428571 0 114 
111111101 214 256 26112 122.019 0.476636 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
111111101 213 256 28672 134.61 0.525822 1 114 
